time,ENV.temperature,ENV.pressure,CONC.SOA1,CONC.SOA2,CONC.M,CONC.O3,CONC.a-pinene
1578.0,298.15,101325.0,3.205394479998204e-10,2.9283586143692785e-11,0.0,1.9935073647126535e-05,1.5073647126622452e-08
1579.0,298.15,101325.0,3.202006690951078e-10,2.925264128536522e-11,0.0,1.9935057730896633e-05,1.5057730896723855e-08
1580.0,298.15,101325.0,3.198622488393398e-10,2.9221729177770555e-11,0.0,1.9935041831485326e-05,1.5041831485417144e-08
1581.0,298.15,101325.0,3.1952418685172913e-10,2.919084978614053e-11,0.0,1.9935025948874805e-05,1.5025948874903436e-08
1582.0,298.15,101325.0,3.1918648275189387e-10,2.9160003075743973e-11,0.0,1.993501008304731e-05,1.501008304740277e-08
1583.0,298.15,101325.0,3.1884913615985664e-10,2.9129189011886854e-11,0.0,1.993499423398505e-05,1.4994233985154004e-08
1584.0,298.15,101325.0,3.1851214669604437e-10,2.9098407559912155e-11,0.0,1.9934978401670313e-05,1.497840167041491e-08
1585.0,298.15,101325.0,3.1817551398128795e-10,2.9067658685199876e-11,0.0,1.9934962586085353e-05,1.4962586085462044e-08
1586.0,298.15,101325.0,3.1783923763682196e-10,2.9036942353167014e-11,0.0,1.9934946787212482e-05,1.494678721259079e-08
1587.0,298.15,101325.0,3.175033172842836e-10,2.9006258529267486e-11,0.0,1.9934931005034008e-05,1.493100503411532e-08
1588.0,298.15,101325.0,3.171677525457129e-10,2.8975607178992114e-11,0.0,1.9934915239532266e-05,1.4915239532368583e-08
1589.0,298.15,101325.0,3.1683254304355205e-10,2.8944988267868563e-11,0.0,1.99348994906896e-05,1.4899490689702295e-08
1590.0,298.15,101325.0,3.1649768840064545e-10,2.8914401761461308e-11,0.0,1.993488375848838e-05,1.488375848848688e-08
1591.0,298.15,101325.0,3.161631882402383e-10,2.8883847625371616e-11,0.0,1.9934868042910994e-05,1.4868042911111477e-08
1592.0,298.15,101325.0,3.1582904218597723e-10,2.885332582523748e-11,0.0,1.993485234393987e-05,1.4852343939983934e-08
1593.0,298.15,101325.0,3.154952498619091e-10,2.8822836326733598e-11,0.0,1.9934836661557417e-05,1.483666155753075e-08
1594.0,298.15,101325.0,3.1516181089248117e-10,2.8792379095571302e-11,0.0,1.993482099574609e-05,1.4820995746197094e-08
1595.0,298.15,101325.0,3.148287249025402e-10,2.8761954097498557e-11,0.0,1.9934805346488335e-05,1.4805346488446754e-08
1596.0,298.15,101325.0,3.144959915173324e-10,2.8731561298299908e-11,0.0,1.9934789713766656e-05,1.4789713766762141e-08
1597.0,298.15,101325.0,3.1416361036250284e-10,2.8701200663796408e-11,0.0,1.9934774097563545e-05,1.4774097563644253e-08
1598.0,298.15,101325.0,3.138315810640953e-10,2.8670872159845654e-11,0.0,1.993475849786151e-05,1.4758497861612658e-08
1599.0,298.15,101325.0,3.134999032485512e-10,2.8640575752341647e-11,0.0,1.9934742914643096e-05,1.4742914643205486e-08
1600.0,298.15,101325.0,3.1316857654270986e-10,2.8610311407214857e-11,0.0,1.9934727347890873e-05,1.472734789097938e-08
1601.0,298.15,101325.0,3.1283760057380773e-10,2.8580079090432105e-11,0.0,1.99347117975874e-05,1.4711797587509523e-08
1602.0,298.15,101325.0,3.125069749694784e-10,2.854987876799655e-11,0.0,1.993469626371528e-05,1.469626371538957e-08
1603.0,298.15,101325.0,3.1217669935775136e-10,2.8519710405947674e-11,0.0,1.9934680746257134e-05,1.4680746257231663e-08
1604.0,298.15,101325.0,3.1184677336705264e-10,2.848957397036121e-11,0.0,1.9934665245195565e-05,1.4665245195666394e-08
1605.0,298.15,101325.0,3.115171966262035e-10,2.84594694273491e-11,0.0,1.9934649760513246e-05,1.4649760513342784e-08
1606.0,298.15,101325.0,3.1118796876442046e-10,2.8429396743059484e-11,0.0,1.9934634292192835e-05,1.4634292192928274e-08
1607.0,298.15,101325.0,3.108590894113151e-10,2.8399355883676634e-11,0.0,1.9934618840217022e-05,1.4618840217108703e-08
1608.0,298.15,101325.0,3.1053055819689286e-10,2.8369346815420946e-11,0.0,1.99346034045685e-05,1.460340456858828e-08
1609.0,298.15,101325.0,3.1020237475155347e-10,2.8339369504548873e-11,0.0,1.993458798523e-05,1.4587985230089567e-08
1610.0,298.15,101325.0,3.098745387060901e-10,2.830942391735288e-11,0.0,1.9934572582184265e-05,1.457258218435347e-08
1611.0,298.15,101325.0,3.095470496916891e-10,2.8279510020161445e-11,0.0,1.9934557195414055e-05,1.4557195414139202e-08
1612.0,298.15,101325.0,3.092199073399296e-10,2.824962777933899e-11,0.0,1.9934541824902144e-05,1.4541824902224281e-08
1613.0,298.15,101325.0,3.088931112827825e-10,2.821977716128584e-11,0.0,1.9934526470631328e-05,1.4526470631404501e-08
1614.0,298.15,101325.0,3.085666611526114e-10,2.8189958132438182e-11,0.0,1.993451113258442e-05,1.4511132584493915e-08
1615.0,298.15,101325.0,3.082405565821709e-10,2.816017065926806e-11,0.0,1.9934495810744263e-05,1.449581074432481e-08
1616.0,298.15,101325.0,3.079147972046069e-10,2.8130414708283297e-11,0.0,1.9934480505093687e-05,1.4480505093747694e-08
1617.0,298.15,101325.0,3.0758938265345577e-10,2.8100690246027466e-11,0.0,1.9934465215615575e-05,1.4465215615631277e-08
1618.0,298.15,101325.0,3.0726431256264426e-10,2.8070997239079883e-11,0.0,1.9934449942292804e-05,1.4449942292862444e-08
1619.0,298.15,101325.0,3.0693958656648883e-10,2.8041335654055516e-11,0.0,1.993443468510829e-05,1.4434685108346243e-08
1620.0,298.15,101325.0,3.066152042996956e-10,2.8011705457604982e-11,0.0,1.9934419444044956e-05,1.4419444045005862e-08
1621.0,298.15,101325.0,3.0629116539735953e-10,2.7982106616414512e-11,0.0,1.993440421908574e-05,1.440421908578262e-08
1622.0,298.15,101325.0,3.059674694949645e-10,2.7952539097205877e-11,0.0,1.9934389010213598e-05,1.4389010213635927e-08
1623.0,298.15,101325.0,3.056441162283822e-10,2.7923002866736396e-11,0.0,1.9934373817411507e-05,1.4373817411543287e-08
1624.0,298.15,101325.0,3.053211052338728e-10,2.7893497891798847e-11,0.0,1.9934358640662465e-05,1.435864066250026e-08
1625.0,298.15,101325.0,3.049984361480829e-10,2.786402413922149e-11,0.0,1.9934343479949482e-05,1.4343479949520448e-08
1626.0,298.15,101325.0,3.0467610860804706e-10,2.7834581575867966e-11,0.0,1.9934328335255603e-05,1.4328335255635485e-08
1627.0,298.15,101325.0,3.043541222511858e-10,2.7805170168637307e-11,0.0,1.9934313206563867e-05,1.4313206563895014e-08
1628.0,298.15,101325.0,3.040324767153061e-10,2.777578988446386e-11,0.0,1.9934298093857337e-05,1.429809385736665e-08
1629.0,298.15,101325.0,3.03711171638601e-10,2.774644069031728e-11,0.0,1.99342829971191e-05,1.4282997119135995e-08
1630.0,298.15,101325.0,3.033902066596485e-10,2.771712255320247e-11,0.0,1.993426791633226e-05,1.4267916332306588e-08
1631.0,298.15,101325.0,3.030695814174115e-10,2.768783544015958e-11,0.0,1.9934252851479957e-05,1.4252851479999899e-08
1632.0,298.15,101325.0,3.027492955512381e-10,2.765857931826389e-11,0.0,1.993423780254531e-05,1.4237802545355312e-08
1633.0,298.15,101325.0,3.0242934870086e-10,2.7629354154625878e-11,0.0,1.9934222769511496e-05,1.4222769511530099e-08
1634.0,298.15,101325.0,3.0210974050639277e-10,2.7600159916391084e-11,0.0,1.9934207752361676e-05,1.4207752361699408e-08
1635.0,298.15,101325.0,3.017904706083355e-10,2.7570996570740145e-11,0.0,1.9934192751079027e-05,1.4192751079056235e-08
1636.0,298.15,101325.0,3.014715386475703e-10,2.7541864084888702e-11,0.0,1.993417776564679e-05,1.4177765646811414e-08
1637.0,298.15,101325.0,3.011529442653615e-10,2.7512762426087418e-11,0.0,1.9934162796048173e-05,1.416279604819359e-08
1638.0,298.15,101325.0,3.008346871033559e-10,2.7483691561621873e-11,0.0,1.9934147842266433e-05,1.4147842266449203e-08
1639.0,298.15,101325.0,3.00516766803582e-10,2.7454651458812596e-11,0.0,1.9934132904284833e-05,1.4132904284842479e-08
1640.0,298.15,101325.0,3.001991830084498e-10,2.7425642085014974e-11,0.0,1.993411798208664e-05,1.4117982086655393e-08
1641.0,298.15,101325.0,2.998819353607499e-10,2.7396663407619248e-11,0.0,1.9934103075655168e-05,1.4103075655187669e-08
1642.0,298.15,101325.0,2.9956502350365384e-10,2.7367715394050453e-11,0.0,1.9934088184973734e-05,1.4088184973756733e-08
1643.0,298.15,101325.0,2.992484470807128e-10,2.7338798011768393e-11,0.0,1.993407331002568e-05,1.4073310025697736e-08
1644.0,298.15,101325.0,2.989322057358583e-10,2.73099112282676e-11,0.0,1.9934058450794334e-05,1.4058450794363494e-08
1645.0,298.15,101325.0,2.986162991134011e-10,2.7281055011077293e-11,0.0,1.993404360726309e-05,1.4043607263124486e-08
1646.0,298.15,101325.0,2.9830072685803074e-10,2.7252229327761355e-11,0.0,1.9934028779415333e-05,1.4028779415368852e-08
1647.0,298.15,101325.0,2.9798548861481507e-10,2.722343414591827e-11,0.0,1.9934013967234463e-05,1.4013967234502342e-08
1648.0,298.15,101325.0,2.976705840292008e-10,2.7194669433181106e-11,0.0,1.9933999170703905e-05,1.3999170703948322e-08
1649.0,298.15,101325.0,2.97356012747012e-10,2.716593515721747e-11,0.0,1.993398438980711e-05,1.3984389807147734e-08
1650.0,298.15,101325.0,2.9704177441444995e-10,2.7137231285729487e-11,0.0,1.9933969624527524e-05,1.3969624527559103e-08
1651.0,298.15,101325.0,2.9672786867809305e-10,2.7108557786453743e-11,0.0,1.993395487484862e-05,1.39548748486585e-08
1652.0,298.15,101325.0,2.964142951848965e-10,2.7079914627161236e-11,0.0,1.99339401407539e-05,1.3940140753939531e-08
1653.0,298.15,101325.0,2.961010535821912e-10,2.705130177565737e-11,0.0,1.993392542222687e-05,1.392542222691331e-08
1654.0,298.15,101325.0,2.9578814351768425e-10,2.7022719199781902e-11,0.0,1.9933910719251064e-05,1.3910719251108442e-08
1655.0,298.15,101325.0,2.9547556463945807e-10,2.6994166867408922e-11,0.0,1.993389603181003e-05,1.389603181007102e-08
1656.0,298.15,101325.0,2.951633165959698e-10,2.6965644746446774e-11,0.0,1.9933881359887325e-05,1.3881359887364585e-08
1657.0,298.15,101325.0,2.9485139903605123e-10,2.6937152804838064e-11,0.0,1.993386670346653e-05,1.386670346657012e-08
1658.0,298.15,101325.0,2.945398116089088e-10,2.6908691010559598e-11,0.0,1.9933852062531246e-05,1.385206253128603e-08
1659.0,298.15,101325.0,2.9422855396412234e-10,2.6880259331622355e-11,0.0,1.9933837437065088e-05,1.3837437065128114e-08
1660.0,298.15,101325.0,2.939176257516449e-10,2.6851857736071446e-11,0.0,1.993382282705169e-05,1.3822827051729561e-08
1661.0,298.15,101325.0,2.9360702662180295e-10,2.6823486191986074e-11,0.0,1.993380823247469e-05,1.380823247474093e-08
1662.0,298.15,101325.0,2.932967562252954e-10,2.6795144667479523e-11,0.0,1.993379365331778e-05,1.3793653317830113e-08
1663.0,298.15,101325.0,2.929868142131935e-10,2.6766833130699072e-11,0.0,1.993377908956463e-05,1.3779089564682332e-08
1664.0,298.15,101325.0,2.926772002369401e-10,2.673855154982599e-11,0.0,1.993376454119895e-05,1.3764541199000121e-08
1665.0,298.15,101325.0,2.923679139483497e-10,2.6710299893075525e-11,0.0,1.993375000820444e-05,1.3750008204503312e-08
1666.0,298.15,101325.0,2.9205895499960794e-10,2.6682078128696814e-11,0.0,1.9933735490564865e-05,1.3735490564928986e-08
1667.0,298.15,101325.0,2.9175032304327066e-10,2.6653886224972864e-11,0.0,1.9933720988263968e-05,1.3720988264031506e-08
1668.0,298.15,101325.0,2.914420177322644e-10,2.6625724150220535e-11,0.0,1.993370650128551e-05,1.3706501285582447e-08
1669.0,298.15,101325.0,2.9113403871988533e-10,2.659759187279049e-11,0.0,1.9933692029613302e-05,1.369202961337062e-08
1670.0,298.15,101325.0,2.908263856597991e-10,2.6569489361067152e-11,0.0,1.9933677573231128e-05,1.3677573231202025e-08
1671.0,298.15,101325.0,2.9051905820604077e-10,2.6541416583468682e-11,0.0,1.993366313212283e-05,1.3663132122899834e-08
1672.0,298.15,101325.0,2.902120560130137e-10,2.651337350844693e-11,0.0,1.9933648706272236e-05,1.364870627230439e-08
1673.0,298.15,101325.0,2.899053787354896e-10,2.6485360104487407e-11,0.0,1.99336342956632e-05,1.363429566327318e-08
1674.0,298.15,101325.0,2.895990260286084e-10,2.645737634010924e-11,0.0,1.9933619900279607e-05,1.3619900279680815e-08
1675.0,298.15,101325.0,2.892929975478771e-10,2.642942218386515e-11,0.0,1.9933605520105344e-05,1.3605520105419016e-08
1676.0,298.15,101325.0,2.889872929491705e-10,2.6401497604341405e-11,0.0,1.9933591155124313e-05,1.3591155124396583e-08
1677.0,298.15,101325.0,2.886819118887295e-10,2.6373602570157783e-11,0.0,1.9933576805320453e-05,1.357680532053939e-08
1678.0,298.15,101325.0,2.883768540231616e-10,2.634573704996753e-11,0.0,1.9933562470677707e-05,1.3562470677790371e-08
1679.0,298.15,101325.0,2.8807211900944057e-10,2.631790101245735e-11,0.0,1.9933548151180022e-05,1.3548151180109483e-08
1680.0,298.15,101325.0,2.8776770650490514e-10,2.629009442634733e-11,0.0,1.9933533846811386e-05,1.3533846811473713e-08
1681.0,298.15,101325.0,2.874636161672596e-10,2.6262317260390952e-11,0.0,1.9933519557555792e-05,1.3519557555877029e-08
1682.0,298.15,101325.0,2.871598476545733e-10,2.623456948337502e-11,0.0,1.9933505283397243e-05,1.3505283397330384e-08
1683.0,298.15,101325.0,2.868564006252796e-10,2.620685106411963e-11,0.0,1.9933491024319773e-05,1.3491024319861701e-08
1684.0,298.15,101325.0,2.8655327473817605e-10,2.617916197147813e-11,0.0,1.9933476780307428e-05,1.3476780307515842e-08
1685.0,298.15,101325.0,2.862504696524239e-10,2.6151502174337112e-11,0.0,1.9933462551344263e-05,1.3462551344354583e-08
1686.0,298.15,101325.0,2.8594798502754754e-10,2.612387164161635e-11,0.0,1.9933448337414357e-05,1.3448337414456621e-08
1687.0,298.15,101325.0,2.856458205234345e-10,2.6096270342268766e-11,0.0,1.9933434138501814e-05,1.3434138501917543e-08
1688.0,298.15,101325.0,2.8534397580033446e-10,2.60686982452804e-11,0.0,1.9933419954590743e-05,1.3419954590849797e-08
1689.0,298.15,101325.0,2.850424505188595e-10,2.6041155319670387e-11,0.0,1.993340578566528e-05,1.3405785665382689e-08
1690.0,298.15,101325.0,2.847412443399834e-10,2.60136415344909e-11,0.0,1.993339163170955e-05,1.3391631709662368e-08
1691.0,298.15,101325.0,2.8444035692504076e-10,2.5986156858827114e-11,0.0,1.9933377492707727e-05,1.3377492707851786e-08
1692.0,298.15,101325.0,2.8413978793572804e-10,2.595870126179719e-11,0.0,1.9933363368643995e-05,1.3363368644130705e-08
1693.0,298.15,101325.0,2.838395370341016e-10,2.5931274712552224e-11,0.0,1.9933349259502565e-05,1.334925950269566e-08
1694.0,298.15,101325.0,2.8353960388257834e-10,2.590387718027621e-11,0.0,1.993333516526763e-05,1.3335165267759955e-08
1695.0,298.15,101325.0,2.832399881439347e-10,2.587650863418602e-11,0.0,1.9933321085923434e-05,1.3321085923553644e-08
1696.0,298.15,101325.0,2.8294068948130676e-10,2.5849169043531357e-11,0.0,1.9933307021454203e-05,1.33070214543235e-08
1697.0,298.15,101325.0,2.826417075581896e-10,2.5821858377594725e-11,0.0,1.9933292971844217e-05,1.3292971844333006e-08
1698.0,298.15,101325.0,2.823430420384369e-10,2.5794576605691375e-11,0.0,1.993327893707775e-05,1.3278937077862348e-08
1699.0,298.15,101325.0,2.8204469258626073e-10,2.5767323697169305e-11,0.0,1.9933264917139092e-05,1.326491713920837e-08
1700.0,298.15,101325.0,2.8174665886623114e-10,2.5740099621409194e-11,0.0,1.993325091201257e-05,1.325091201268459e-08
1701.0,298.15,101325.0,2.8144894054327535e-10,2.5712904347824372e-11,0.0,1.9933236921682506e-05,1.3236921682621157e-08
1702.0,298.15,101325.0,2.811515372826783e-10,2.5685737845860795e-11,0.0,1.9933222946133245e-05,1.3222946133364833e-08
1703.0,298.15,101325.0,2.808544487500812e-10,2.565860008499702e-11,0.0,1.9933208985349148e-05,1.3208985349278998e-08
1704.0,298.15,101325.0,2.805576746114817e-10,2.5631491034744142e-11,0.0,1.993319503931462e-05,1.319503931474361e-08
1705.0,298.15,101325.0,2.8026121453323357e-10,2.5604410664645762e-11,0.0,1.9933181108014033e-05,1.3181108014155191e-08
1706.0,298.15,101325.0,2.799650681820464e-10,2.5577358944277965e-11,0.0,1.9933167191431815e-05,1.3167191431926827e-08
1707.0,298.15,101325.0,2.7966923522498473e-10,2.5550335843249305e-11,0.0,1.9933153289552374e-05,1.3153289552488119e-08
1708.0,298.15,101325.0,2.7937371532946805e-10,2.552334133120072e-11,0.0,1.9933139402360173e-05,1.3139402360285191e-08
1709.0,298.15,101325.0,2.790785081632705e-10,2.5496375377805536e-11,0.0,1.993312552983967e-05,1.3125529839780668e-08
1710.0,298.15,101325.0,2.787836133945202e-10,2.5469437952769424e-11,0.0,1.9933111671975344e-05,1.311167197545365e-08
1711.0,298.15,101325.0,2.784890306916991e-10,2.5442529025830354e-11,0.0,1.993309782875169e-05,1.3097828751799704e-08
1712.0,298.15,101325.0,2.7819475972364227e-10,2.5415648566758564e-11,0.0,1.993308400015321e-05,1.3084000153330835e-08
1713.0,298.15,101325.0,2.7790080015953795e-10,2.5388796545356545e-11,0.0,1.993307018616446e-05,1.3070186164575478e-08
1714.0,298.15,101325.0,2.7760715166892737e-10,2.5361972931458966e-11,0.0,1.993305638676997e-05,1.3056386770078489e-08
1715.0,298.15,101325.0,2.773138139217031e-10,2.5335177694932674e-11,0.0,1.9933042601954293e-05,1.3042601954401095e-08
1716.0,298.15,101325.0,2.7702078658811044e-10,2.5308410805676654e-11,0.0,1.993302883170201e-05,1.3028831702120914e-08
1717.0,298.15,101325.0,2.767280693387459e-10,2.5281672233621995e-11,0.0,1.993301507599773e-05,1.301507599783191e-08
1718.0,298.15,101325.0,2.7643566184455707e-10,2.5254961948731822e-11,0.0,1.9933001334826042e-05,1.3001334826144397e-08
1719.0,298.15,101325.0,2.761435637768421e-10,2.5228279921001326e-11,0.0,1.993298760817158e-05,1.2987608171685005e-08
1720.0,298.15,101325.0,2.7585177480724973e-10,2.5201626120457652e-11,0.0,1.9932973896018987e-05,1.2973896019096671e-08
1721.0,298.15,101325.0,2.755602946077787e-10,2.5175000517159943e-11,0.0,1.993296019835293e-05,1.296019835303862e-08
1722.0,298.15,101325.0,2.752691228507775e-10,2.5148403081199242e-11,0.0,1.9932946515158086e-05,1.2946515158186347e-08
1723.0,298.15,101325.0,2.749782592089436e-10,2.5121833782698495e-11,0.0,1.9932932846419134e-05,1.2932846419231592e-08
1724.0,298.15,101325.0,2.746877033553232e-10,2.5095292591812485e-11,0.0,1.993291919212079e-05,1.291919212088235e-08
1725.0,298.15,101325.0,2.7439745496331153e-10,2.5068779478727846e-11,0.0,1.9932905552247772e-05,1.2905552247862815e-08
1726.0,298.15,101325.0,2.741075137066515e-10,2.5042294413662983e-11,0.0,1.993289192678482e-05,1.2891926784913389e-08
1727.0,298.15,101325.0,2.7381787925943415e-10,2.5015837366868065e-11,0.0,1.99328783157167e-05,1.287831571679066e-08
1728.0,298.15,101325.0,2.7352855129609755e-10,2.4989408308624957e-11,0.0,1.993286471902818e-05,1.2864719028267382e-08
1729.0,298.15,101325.0,2.732395294914273e-10,2.4963007209247244e-11,0.0,1.9932851136704046e-05,1.2851136704132451e-08
1730.0,298.15,101325.0,2.7295081352055504e-10,2.4936634039080134e-11,0.0,1.9932837568729106e-05,1.2837568729190903e-08
1731.0,298.15,101325.0,2.7266240305895905e-10,2.4910288768500474e-11,0.0,1.993282401508818e-05,1.2824015088263888e-08
1732.0,298.15,101325.0,2.723742977824637e-10,2.4883971367916683e-11,0.0,1.9932810475766098e-05,1.2810475766188648e-08
1733.0,298.15,101325.0,2.720864973672384e-10,2.4857681807768723e-11,0.0,1.9932796950747736e-05,1.2796950747818517e-08
1734.0,298.15,101325.0,2.7179900148979806e-10,2.483142005852807e-11,0.0,1.9932783440017953e-05,1.278344001802288e-08
1735.0,298.15,101325.0,2.715118098270026e-10,2.4805186090697697e-11,0.0,1.9932769943561623e-05,1.276994356168717e-08
1736.0,298.15,101325.0,2.712249220560559e-10,2.477897987481201e-11,0.0,1.9932756461363657e-05,1.2756461363712855e-08
1737.0,298.15,101325.0,2.709383378545064e-10,2.4752801381436846e-11,0.0,1.993274299340896e-05,1.2742993409017408e-08
1738.0,298.15,101325.0,2.706520569002458e-10,2.4726650581169408e-11,0.0,1.993272953968248e-05,1.272953968253431e-08
1739.0,298.15,101325.0,2.703660788715095e-10,2.4700527444638233e-11,0.0,1.993271610016916e-05,1.2716100169213001e-08
1740.0,298.15,101325.0,2.700804034468756e-10,2.4674431942503202e-11,0.0,1.993270267485396e-05,1.27026748540189e-08
1741.0,298.15,101325.0,2.6979503030526493e-10,2.4648364045455445e-11,0.0,1.9932689263721865e-05,1.2689263721933357e-08
1742.0,298.15,101325.0,2.6950995912594085e-10,2.4622323724217343e-11,0.0,1.993267586675789e-05,1.2675866757953653e-08
1743.0,298.15,101325.0,2.6922518958850813e-10,2.4596310949542494e-11,0.0,1.993266248394703e-05,1.2662483947092975e-08
1744.0,298.15,101325.0,2.689407213729132e-10,2.4570325692215668e-11,0.0,1.9932649115274313e-05,1.2649115274380416e-08
1745.0,298.15,101325.0,2.6865655415944376e-10,2.4544367923052795e-11,0.0,1.993263576072479e-05,1.263576072486093e-08
1746.0,298.15,101325.0,2.6837268762872833e-10,2.451843761290091e-11,0.0,1.9932622420283528e-05,1.262242028359534e-08
1747.0,298.15,101325.0,2.6808912146173584e-10,2.4492534732638105e-11,0.0,1.9932609093935592e-05,1.2609093935660306e-08
1748.0,298.15,101325.0,2.678058553397749e-10,2.4466659253173523e-11,0.0,1.9932595781666072e-05,1.2595781666148317e-08
1749.0,298.15,101325.0,2.6752288894449425e-10,2.4440811145447327e-11,0.0,1.9932582483460098e-05,1.2582483460167662e-08
1750.0,298.15,101325.0,2.672402219578819e-10,2.441499038043067e-11,0.0,1.9932569199302775e-05,1.256919930284243e-08
1751.0,298.15,101325.0,2.6695785406226477e-10,2.4389196929125612e-11,0.0,1.9932555929179253e-05,1.2555929179312483e-08
1752.0,298.15,101325.0,2.666757849403083e-10,2.436343076256514e-11,0.0,1.993254267307468e-05,1.2542673074733443e-08
1753.0,298.15,101325.0,2.663940142750165e-10,2.4337691851813126e-11,0.0,1.9932529430974225e-05,1.252943097427667e-08
1754.0,298.15,101325.0,2.6611254174973077e-10,2.4311980167964287e-11,0.0,1.9932516202863076e-05,1.2516202863129246e-08
1755.0,298.15,101325.0,2.6583136704813046e-10,2.428629568214412e-11,0.0,1.9932502988726436e-05,1.250298872649396e-08
1756.0,298.15,101325.0,2.655504898542319e-10,2.426063836550892e-11,0.0,1.9932489788549533e-05,1.2489788549589299e-08
1757.0,298.15,101325.0,2.6526990985238814e-10,2.4235008189245733e-11,0.0,1.9932476602317594e-05,1.2476602317649426e-08
1758.0,298.15,101325.0,2.649896267272889e-10,2.4209405124572307e-11,0.0,1.993246343001586e-05,1.2463430015924149e-08
1759.0,298.15,101325.0,2.6470964016395987e-10,2.4183829142737073e-11,0.0,1.9932450271629615e-05,1.2450271629678924e-08
1760.0,298.15,101325.0,2.644299498477625e-10,2.4158280215019102e-11,0.0,1.9932437127144128e-05,1.2437127144194837e-08
1761.0,298.15,101325.0,2.641505554643937e-10,2.4132758312728078e-11,0.0,1.9932423996544703e-05,1.242399654476857e-08
1762.0,298.15,101325.0,2.6387145669988517e-10,2.410726340720426e-11,0.0,1.9932410879816646e-05,1.2410879816712396e-08
1763.0,298.15,101325.0,2.6359265324060333e-10,2.408179546981846e-11,0.0,1.993239777694529e-05,1.2397776945354174e-08
1764.0,298.15,101325.0,2.633141447732489e-10,2.4056354471971994e-11,0.0,1.9932384687915977e-05,1.2384687916037311e-08
1765.0,298.15,101325.0,2.6303593098485666e-10,2.4030940385096668e-11,0.0,1.9932371612714062e-05,1.2371612714120761e-08
1766.0,298.15,101325.0,2.6275801156279503e-10,2.400555318065473e-11,0.0,1.9932358551324924e-05,1.2358551324978996e-08
1767.0,298.15,101325.0,2.624803861947654e-10,2.398019283013883e-11,0.0,1.9932345503733948e-05,1.2345503734002e-08
1768.0,298.15,101325.0,2.62203054568802e-10,2.3954859305072025e-11,0.0,1.9932332469926537e-05,1.2332469926595245e-08
1769.0,298.15,101325.0,2.619260163732719e-10,2.3929552577007706e-11,0.0,1.9932319449888117e-05,1.2319449888179685e-08
1770.0,298.15,101325.0,2.6164927129687426e-10,2.3904272617529586e-11,0.0,1.993230644360413e-05,1.2306443604191723e-08
1771.0,298.15,101325.0,2.6137281902863963e-10,2.3879019398251655e-11,0.0,1.9932293451060023e-05,1.2293451060083211e-08
1772.0,298.15,101325.0,2.610966592579305e-10,2.3853792890818165e-11,0.0,1.993228047224126e-05,1.2280472241321427e-08
1773.0,298.15,101325.0,2.608207916744404e-10,2.3828593066903572e-11,0.0,1.993226750713333e-05,1.2267507133389049e-08
1774.0,298.15,101325.0,2.60545215968193e-10,2.3803419898212525e-11,0.0,1.9932254555721725e-05,1.225455572178416e-08
1775.0,298.15,101325.0,2.602699318295433e-10,2.3778273356479827e-11,0.0,1.9932241617991963e-05,1.2241617992020214e-08
1776.0,298.15,101325.0,2.5999493894917553e-10,2.3753153413470397e-11,0.0,1.9932228693929576e-05,1.2228693929626014e-08
1777.0,298.15,101325.0,2.5972023701810415e-10,2.3728060040979258e-11,0.0,1.9932215783520092e-05,1.2215783520145723e-08
1778.0,298.15,101325.0,2.594458257276725e-10,2.3702993210831483e-11,0.0,1.9932202886749096e-05,1.2202886749138827e-08
1779.0,298.15,101325.0,2.591717047695534e-10,2.3677952894882166e-11,0.0,1.993219000360214e-05,1.2190003602180114e-08
1780.0,298.15,101325.0,2.5889787383574804e-10,2.3652939065016387e-11,0.0,1.993217713406482e-05,1.2177134064859672e-08
1781.0,298.15,101325.0,2.586243326185855e-10,2.3627951693149194e-11,0.0,1.9932164278122737e-05,1.2164278122782877e-08
1782.0,298.15,101325.0,2.5835108081072333e-10,2.3602990751225553e-11,0.0,1.993215143576153e-05,1.2151435761570352e-08
1783.0,298.15,101325.0,2.5807811810514656e-10,2.3578056211220333e-11,0.0,1.9932138606966818e-05,1.2138606966857974e-08
1784.0,298.15,101325.0,2.5780544419516716e-10,2.3553148045138267e-11,0.0,1.993212579172426e-05,1.2125791724296844e-08
1785.0,298.15,101325.0,2.575330587744243e-10,2.3528266225013912e-11,0.0,1.9932112990019517e-05,1.2112990019553282e-08
1786.0,298.15,101325.0,2.572609615368834e-10,2.3503410722911627e-11,0.0,1.9932100201838273e-05,1.2100201838308806e-08
1787.0,298.15,101325.0,2.569891521768362e-10,2.347858151092554e-11,0.0,1.993208742716622e-05,1.20874271662601e-08
1788.0,298.15,101325.0,2.567176303889005e-10,2.3453778561179503e-11,0.0,1.993207466598907e-05,1.2074665989119028e-08
1789.0,298.15,101325.0,2.5644639586801893e-10,2.3429001845827104e-11,0.0,1.993206191829255e-05,1.2061918292612603e-08
1790.0,298.15,101325.0,2.561754483094597e-10,2.340425133705156e-11,0.0,1.993204918406244e-05,1.2049184062482959e-08
1791.0,298.15,101325.0,2.5590478740881563e-10,2.3379527007065747e-11,0.0,1.9932036463284447e-05,1.2036463284487356e-08
1792.0,298.15,101325.0,2.5563441286200436e-10,2.335482882811214e-11,0.0,1.9932023755944353e-05,1.202375594439815e-08
