time.s,ENV.temperature.K,ENV.pressure.Pa,ENV.air number density.mol m-3,CONC.Ar.mol m-3.mol m-3,CONC.CO2.mol m-3.mol m-3,CONC.H2O.mol m-3.mol m-3,CONC.N2.mol m-3.mol m-3,CONC.O.mol m-3.mol m-3,CONC.O1D.mol m-3.mol m-3,CONC.O2.mol m-3.mol m-3,CONC.O3.mol m-3.mol m-3
154920.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.238350316223819e-11,1.0075336709290104e-16,0.16199925100733414,6.929309577384651e-06
154980.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.239776668277358e-11,1.0076897567065611e-16,0.16199924939713303,6.930383040063971e-06
155040.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.241203008502758e-11,1.0078458411895483e-16,0.16199924778694524,6.931456493834865e-06
155100.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.242629336898243e-11,1.0080019243777786e-16,0.16199924617677083,6.932529938696035e-06
155160.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.244055653462154e-11,1.0081580062710646e-16,0.1619992445666098,6.933603374646176e-06
155220.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.245481958192736e-11,1.0083140868692169e-16,0.16199924295646206,6.934676801683986e-06
155280.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.246908251088231e-11,1.0084701661720441e-16,0.1619992413463277,6.9357502198081614e-06
155340.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.248334532146946e-11,1.0086262441793618e-16,0.16199923973620678,6.9368236290174034e-06
155400.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.249760801367134e-11,1.008782320890975e-16,0.16199923812609912,6.9378970293104115e-06
155460.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.251187058747042e-11,1.0089383963066977e-16,0.1619992365160049,6.93897042068588e-06
155520.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.252613304284979e-11,1.0090944704263422e-16,0.16199923490592408,6.940043803142513e-06
155580.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.254039537979222e-11,1.0092505432497139e-16,0.16199923329585664,6.9411171766790044e-06
155640.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.255465759827978e-11,1.0094066147766285e-16,0.16199923168580263,6.942190541294055e-06
155700.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.256891969829587e-11,1.0095626850068942e-16,0.1619992300757619,6.943263896986362e-06
155760.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.258318167982277e-11,1.0097187539403236e-16,0.16199922846573458,6.944337243754623e-06
155820.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.259744354284322e-11,1.0098748215767226e-16,0.16199922685572068,6.945410581597539e-06
155880.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.26117052873404e-11,1.0100308879159099e-16,0.16199922524572016,6.946483910513808e-06
155940.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.262596691329643e-11,1.01018695295769e-16,0.16199922363573302,6.947557230502131e-06
156000.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.264022842069415e-11,1.0103430167018759e-16,0.16199922202575937,6.948630541561201e-06
156060.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.265448980951647e-11,1.0104990791482782e-16,0.161999220415799,6.9497038436897205e-06
156120.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.266875107974595e-11,1.0106551402967077e-16,0.1619992188058521,6.950777136886386e-06
156180.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.268301223136543e-11,1.0108112001469746e-16,0.16199921719591853,6.951850421149902e-06
156240.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.269727326435763e-11,1.0109672586988919e-16,0.16199921558599842,6.952923696478964e-06
156300.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.271153417870507e-11,1.0111233159522671e-16,0.16199921397609163,6.9539969628722724e-06
156360.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.27257949743906e-11,1.0112793719069153e-16,0.16199921236619821,6.955070220328524e-06
156420.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.274005565139675e-11,1.0114354265626437e-16,0.16199921075631826,6.956143468846418e-06
156480.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.275431620970636e-11,1.0115914799192606e-16,0.16199920914645177,6.957216708424651e-06
156540.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.276857664930219e-11,1.0117475319765845e-16,0.16199920753659863,6.958289939061926e-06
156600.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.2782836970167e-11,1.0119035827344218e-16,0.16199920592675895,6.959363160756945e-06
156660.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.27970971722833e-11,1.0120596321925814e-16,0.1619992043169327,6.960436373508401e-06
156720.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.281135725563413e-11,1.0122156803508794e-16,0.16199920270711984,6.9615095773149985e-06
156780.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.282561722020196e-11,1.0123717272091215e-16,0.1619992010973204,6.962582772175433e-06
156840.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.283987706596945e-11,1.0125277727671229e-16,0.16199919948753436,6.963655958088406e-06
156900.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.285413679291931e-11,1.0126838170246901e-16,0.16199919787776176,6.964729135052617e-06
156960.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.286839640103448e-11,1.0128398599816375e-16,0.16199919626800263,6.965802303066766e-06
157020.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.288265589029774e-11,1.0129959016377747e-16,0.16199919465825688,6.966875462129552e-06
157080.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.289691526069144e-11,1.0131519419929134e-16,0.16199919304852456,6.967948612239674e-06
157140.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.291117451219832e-11,1.0133079810468621e-16,0.1619991914388057,6.96902175339583e-06
157200.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.292543364480153e-11,1.0134640187994338e-16,0.16199918982910025,6.970094885596719e-06
157260.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.293969265848356e-11,1.0136200552504393e-16,0.1619991882194082,6.9711680088410455e-06
157320.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.295395155322695e-11,1.0137760903996893e-16,0.16199918660972962,6.972241123127507e-06
157380.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.296821032901457e-11,1.013932124246995e-16,0.16199918500006444,6.973314228454801e-06
157440.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.298246898582918e-11,1.014088156792165e-16,0.16199918339041272,6.974387324821631e-06
157500.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.299672752365363e-11,1.0142441880350152e-16,0.1619991817807745,6.975460412226697e-06
157560.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.301098594247021e-11,1.014400217975351e-16,0.16199918017114973,6.9765334906686954e-06
157620.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.302524424226202e-11,1.014556246612987e-16,0.1619991785615384,6.977606560146329e-06
157680.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.303950242301176e-11,1.0147122739477333e-16,0.16199917695194044,6.978679620658295e-06
157740.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.305376048470204e-11,1.0148682999794e-16,0.16199917534235597,6.979752672203299e-06
157800.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.30680184273154e-11,1.0150243247077984e-16,0.161999173732785,6.980825714780034e-06
157860.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.308227625083515e-11,1.0151803481327409e-16,0.16199917212322737,6.981898748387207e-06
157920.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.309653395524345e-11,1.0153363702540356e-16,0.16199917051368323,6.982971773023514e-06
157980.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.311079154052325e-11,1.0154923910714973e-16,0.16199916890415267,6.984044788687658e-06
158040.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.312504900665719e-11,1.0156484105849356e-16,0.16199916729463548,6.985117795378336e-06
158100.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.31393063536282e-11,1.0158044287941593e-16,0.16199916568513179,6.986190793094249e-06
158160.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.315356358141886e-11,1.0159604456989796e-16,0.16199916407564155,6.987263781834098e-06
158220.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.316782069001197e-11,1.0161164612992115e-16,0.16199916246616478,6.988336761596587e-06
158280.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.318207767938993e-11,1.016272475594662e-16,0.16199916085670146,6.9894097323804115e-06
158340.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.319633454953603e-11,1.0164284885851448e-16,0.16199915924725158,6.990482694184276e-06
158400.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.321059130043279e-11,1.0165845002704694e-16,0.1619991576378152,6.991555647006879e-06
158460.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.206288327584632e-11,9.866206846420435e-17,0.16199915610249854,6.992579573971207e-06
158520.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.207630529900793e-11,9.867649932715128e-17,0.16199915456835565,6.993602331448787e-06
158580.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.208972721125741e-11,9.869093007081911e-17,0.16199915303422538,6.994625080468093e-06
158640.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.210314901256932e-11,9.870536069519291e-17,0.16199915150010782,6.995647821027961e-06
158700.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.211657070292897e-11,9.871979120025594e-17,0.16199914996600298,6.996670553127229e-06
158760.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.212999228232099e-11,9.873422158599231e-17,0.16199914843191082,6.997693276764733e-06
158820.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.214341375073005e-11,9.874865185238503e-17,0.16199914689783132,6.99871599193931e-06
158880.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.215683510814065e-11,9.876308199941791e-17,0.16199914536376456,6.999738698649795e-06
158940.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.21702563545379e-11,9.877751202707462e-17,0.1619991438297105,7.000761396895027e-06
159000.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.218367748990623e-11,9.879194193533835e-17,0.16199914229566917,7.001784086673839e-06
159060.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.219709851423059e-11,9.880637172419346e-17,0.16199914076164054,7.00280676798507e-06
159120.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.221051942749541e-11,9.882080139362293e-17,0.1619991392276246,7.003829440827557e-06
159180.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.222394022968578e-11,9.883523094361033e-17,0.16199913769362137,7.004852105200138e-06
159240.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.223736092078633e-11,9.884966037413951e-17,0.16199913615963088,7.005874761101648e-06
159300.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.225078150078182e-11,9.886408968519398e-17,0.16199913462565307,7.006897408530925e-06
159360.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.226420196965671e-11,9.887851887675733e-17,0.16199913309168795,7.007920047486804e-06
159420.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.227762232739602e-11,9.889294794881316e-17,0.1619991315577356,7.008942677968126e-06
159480.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.22910425739845e-11,9.890737690134498e-17,0.1619991300237959,7.009965299973724e-06
159540.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.230446270940682e-11,9.892180573433656e-17,0.16199912848986894,7.01098791350244e-06
159600.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.231788273364761e-11,9.893623444777123e-17,0.16199912695595473,7.012010518553106e-06
159660.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.233130264669171e-11,9.895066304163264e-17,0.16199912542205316,7.01303311512456e-06
159720.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.234472244852376e-11,9.896509151590444e-17,0.16199912388816426,7.0140557032156404e-06
159780.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.235814213912877e-11,9.89795198705704e-17,0.1619991223542881,7.015078282825182e-06
159840.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.2371561718491e-11,9.899394810561361e-17,0.16199912082042472,7.016100853952024e-06
159900.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.238498118659573e-11,9.900837622101834e-17,0.16199911928657404,7.017123416595004e-06
159960.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.239840054342749e-11,9.902280421676766e-17,0.16199911775273607,7.0181459707529575e-06
160020.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.241181978897079e-11,9.903723209284528e-17,0.1619991162189108,7.019168516424722e-06
160080.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.242523892321061e-11,9.905165984923494e-17,0.16199911468509828,7.0201910536091384e-06
160140.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.243865794613156e-11,9.906608748592009e-17,0.1619991131512985,7.021213582305039e-06
160200.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.245207685771862e-11,9.908051500288443e-17,0.16199911161751143,7.022236102511267e-06
160260.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.246549565795631e-11,9.909494240011154e-17,0.16199911008373702,7.0232586142266586e-06
160320.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.247891434682926e-11,9.910936967758494e-17,0.16199910854997546,7.024281117450047e-06
160380.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.249233292432256e-11,9.912379683528826e-17,0.16199910701622666,7.025303612180273e-06
160440.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.250575139042088e-11,9.913822387320521e-17,0.1619991054824906,7.026326098416175e-06
160500.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.251916974510863e-11,9.915265079131914e-17,0.16199910394876732,7.02734857615659e-06
160560.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.253258798837076e-11,9.91670775896138e-17,0.1619991024150568,7.028371045400356e-06
160620.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.25460061201922e-11,9.918150426807289e-17,0.16199910088135897,7.02939350614631e-06
160680.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.255942414055746e-11,9.919593082667996e-17,0.16199909934767384,7.030415958393288e-06
160740.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.257284204945146e-11,9.921035726541832e-17,0.16199909781400154,7.031438402140133e-06
160800.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.258625984685896e-11,9.922478358427206e-17,0.16199909628034198,7.03246083738568e-06
160860.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.259967753276442e-11,9.923920978322448e-17,0.1619990947466952,7.033483264128764e-06
160920.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.261309510715265e-11,9.925363586225918e-17,0.16199909321306116,7.034505682368226e-06
160980.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.262651257000893e-11,9.92680618213598e-17,0.16199909167943985,7.035528092102905e-06
161040.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.263992992131737e-11,9.928248766050996e-17,0.16199909014583136,7.036550493331637e-06
161100.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.265334716106274e-11,9.92969133796933e-17,0.16199908861223555,7.037572886053262e-06
161160.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.26667642892302e-11,9.931133897889341e-17,0.16199908707865257,7.038595270266615e-06
161220.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.268018130580446e-11,9.932576445809406e-17,0.16199908554508236,7.039617645970539e-06
161280.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.269359821076985e-11,9.934018981727842e-17,0.1619990840115249,7.040640013163869e-06
161340.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.270701500411162e-11,9.935461505643035e-17,0.16199908247798017,7.041662371845445e-06
161400.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.27204316858141e-11,9.936904017553341e-17,0.1619990809444482,7.042684722014101e-06
161460.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.273384825586221e-11,9.938346517457142e-17,0.161999079410929,7.0437070636686765e-06
161520.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.274726471424093e-11,9.939789005352776e-17,0.16199907787742257,7.0447293968080135e-06
161580.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.276068106093477e-11,9.941231481238601e-17,0.16199907634392896,7.045751721430948e-06
161640.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.27740972959283e-11,9.942673945113008e-17,0.1619990748104481,7.046774037536321e-06
161700.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.27875134192067e-11,9.944116396974333e-17,0.16199907327698007,7.047796345122971e-06
161760.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.280092943075446e-11,9.945558836820922e-17,0.1619990717435248,7.048818644189734e-06
161820.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.281434533055652e-11,9.947001264651163e-17,0.1619990702100823,7.049840934735446e-06
161880.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.28277611185973e-11,9.948443680463413e-17,0.16199906867665256,7.050863216758952e-06
161940.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.284117679486194e-11,9.949886084256032e-17,0.16199906714323567,7.051885490259088e-06
162000.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,9.285459235933503e-11,9.95132847602737e-17,0.1619990656098315,7.052907755234692e-06
162060.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.843321678230403e-11,8.812800672465559e-17,0.1619990643498324,7.053749228449722e-06
162120.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.844368180782312e-11,8.81384646252027e-17,0.16199906309427442,7.054586263562362e-06
162180.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.84541467502674e-11,8.814892244270809e-17,0.16199906183872645,7.05542329202534e-06
162240.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.846461160961565e-11,8.815938017716302e-17,0.1619990605831885,7.056260313837916e-06
162300.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.847507638585848e-11,8.816983782855794e-17,0.1619990593276605,7.057097328999359e-06
162360.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.848554107898697e-11,8.818029539688437e-17,0.1619990580721425,7.0579343375089365e-06
162420.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.849600568899182e-11,8.819075288213247e-17,0.1619990568166344,7.0587713393659085e-06
162480.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.850647021586404e-11,8.820121028429338e-17,0.1619990555611364,7.059608334569544e-06
162540.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.851693465959415e-11,8.821166760335793e-17,0.16199905430564832,7.060445323119112e-06
162600.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.852739902017321e-11,8.822212483931687e-17,0.16199905305017018,7.0612823050138745e-06
162660.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.853786329759178e-11,8.823258199216097e-17,0.16199905179470206,7.062119280253096e-06
162720.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.854832749184094e-11,8.82430390618813e-17,0.16199905053924393,7.062956248836047e-06
162780.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.855879160291133e-11,8.825349604846839e-17,0.16199904928379572,7.06379321076199e-06
162840.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.856925563079391e-11,8.82639529519134e-17,0.16199904802835757,7.064630166030193e-06
162900.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.857971957547937e-11,8.827440977220687e-17,0.1619990467729294,7.065467114639923e-06
162960.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.859018343695861e-11,8.828486650933963e-17,0.1619990455175112,7.0663040565904445e-06
163020.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.860064721522252e-11,8.829532316330264e-17,0.1619990442621031,7.06714099188102e-06
163080.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.8611110910262e-11,8.830577973408689e-17,0.16199904300670487,7.067977920510921e-06
163140.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.862157452206747e-11,8.831623622168286e-17,0.16199904175131663,7.068814842479411e-06
163200.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.863203805062994e-11,8.832669262608147e-17,0.1619990404959384,7.069651757785757e-06
163260.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.864250149594046e-11,8.833714894727362e-17,0.16199903924057021,7.070488666429224e-06
163320.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.865296485798957e-11,8.834760518525021e-17,0.16199903798521204,7.071325568409077e-06
163380.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.866342813676843e-11,8.835806134000195e-17,0.16199903672986382,7.072162463724586e-06
163440.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.867389133226738e-11,8.83685174115197e-17,0.16199903547452565,7.072999352375014e-06
163500.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.868435444447771e-11,8.837897339979434e-17,0.16199903421919745,7.073836234359629e-06
163560.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.869481747338982e-11,8.838942930481666e-17,0.16199903296387927,7.074673109677694e-06
163620.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.870528041899506e-11,8.83998851265775e-17,0.16199903170857102,7.075509978328481e-06
163680.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.871574328128382e-11,8.841034086506776e-17,0.1619990304532728,7.076346840311251e-06
163740.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.872620606024693e-11,8.842079652027817e-17,0.16199902919798462,7.077183695625275e-06
163800.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.873666875587569e-11,8.843125209219951e-17,0.16199902794270638,7.078020544269816e-06
163860.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.874713136816021e-11,8.844170758082277e-17,0.1619990266874382,7.078857386244141e-06
163920.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.875759389709199e-11,8.84521629861387e-17,0.16199902543218,7.0796942215475164e-06
163980.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.876805634266147e-11,8.846261830813817e-17,0.1619990241769318,7.08053105017921e-06
164040.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.877851870485972e-11,8.84730735468122e-17,0.1619990229216936,7.081367872138487e-06
164100.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.878898098367727e-11,8.848352870215104e-17,0.16199902166646546,7.082204687424616e-06
164160.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.879944317910493e-11,8.849398377414611e-17,0.1619990204112473,7.083041496036859e-06
164220.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.880990529113383e-11,8.850443876278789e-17,0.16199901915603915,7.0838782979744856e-06
164280.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.882036731975486e-11,8.851489366806759e-17,0.16199901790084104,7.084715093236762e-06
164340.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.883082926495828e-11,8.852534848997556e-17,0.16199901664565294,7.085551881822953e-06
164400.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.884129112673574e-11,8.853580322850312e-17,0.16199901539047482,7.086388663732329e-06
164460.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.88517529050773e-11,8.85462578836408e-17,0.16199901413530673,7.0872254389641546e-06
164520.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.88622145999743e-11,8.855671245537942e-17,0.16199901288014867,7.088062207517694e-06
164580.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.887267621141721e-11,8.856716694371016e-17,0.1619990116250006,7.0888989693922194e-06
164640.0,217.6,1394.3,0.7706605911584233,0.00771,0.000308,0.0231,0.601,8.888313773939717e-11,8.857762134862339e-17,0.16199901036986256,7.0897357245869935e-06
